Gloss Variant,Consultant,Session,Scene,Start,End,id,session_scene,session_scene_id,is_corrupt
INNOCENT,Naomi,ASL_2008_08_13,27,692,710,5384,ASL_2008_08_13-27,659,0
INNOCENT,Tyler,ASL_2008_05_29b,7,305,325,5385,ASL_2008_05_29b-7,513,0
INSPIRE,Brady,ASL_2011_06_14_Brady,40,4662,4687,5386,ASL_2011_06_14_Brady-40,784,0
INSPIRE,Liz,ASL_2008_02_01,32,1200,1235,5387,ASL_2008_02_01-32,198,0
INSPIRE,Naomi,ASL_2008_08_13,27,1162,1195,5388,ASL_2008_08_13-27,659,0
INSTEAD,Dana,ASL_2007_05_24,25,1987,2023,5389,ASL_2007_05_24-25,38,0
INSTEAD,Lana,ASL_2006_10_10,22,2077,2110,5390,ASL_2006_10_10-22,14,0
INSTEAD,Liz,ASL_2010_08_10_Liz_additional_lexicon_signs,30,2689,2775,5391,ASL_2010_08_10_Liz_additional_lexicon_signs-30,711,0
INSTITUTE+,Brady,ASL_2011_06_14_Brady,40,5159,5187,5392,ASL_2011_06_14_Brady-40,784,0
INSTITUTE+,Brady,ASL_2011_07_19_Brady,57,1175,1200,5393,ASL_2011_07_19_Brady-57,865,0
INSTITUTE+,Liz,ASL_2008_02_29,12,1130,1185,5394,ASL_2008_02_29-12,284,0
INSTITUTE+,Liz,ASL_2010_08_10_Liz_additional_lexicon_signs,30,2900,2976,5395,ASL_2010_08_10_Liz_additional_lexicon_signs-30,711,0
INSTITUTE++,Brady,ASL_2011_06_14_Brady,40,5900,5939,5396,ASL_2011_06_14_Brady-40,784,0
INSULT,Brady,ASL_2011_06_14_Brady,40,5404,5423,5397,ASL_2011_06_14_Brady-40,784,0
INSULT,Liz,ASL_2008_02_01,33,271,297,5398,ASL_2008_02_01-33,199,0
INSULT,Naomi,ASL_2008_08_13,27,1453,1483,5399,ASL_2008_08_13-27,659,0
INSULT,Tyler,ASL_2008_05_12b,10,1996,2022,5400,ASL_2008_05_12b-10,428,0
INSULT,Tyler,ASL_2008_05_29b,7,1635,1661,5401,ASL_2008_05_29b-7,513,0
INSURANCE/INFECTION,Brady,ASL_2011_06_14_Brady,40,805,831,5402,ASL_2011_06_14_Brady-40,784,0
INSURANCE/INFECTION,Liz,ASL_2008_02_01,33,525,565,5403,ASL_2008_02_01-33,199,0
INSURANCE/INFECTION,Liz,ASL_2010_08_10_Liz_additional_lexicon_signs,30,2520,2576,5404,ASL_2010_08_10_Liz_additional_lexicon_signs-30,711,0
INSURANCE/INFECTION,Naomi,ASL_2008_08_13,27,1765,1802,5405,ASL_2008_08_13-27,659,0
INSURANCE/INFECTION,Tyler,ASL_2008_05_29b,7,1815,1862,5406,ASL_2008_05_29b-7,513,0
INTERCOURSE,Naomi,ASL_2008_08_13,27,2540,2572,5407,ASL_2008_08_13-27,659,0
INTERCOURSE+,Brady,ASL_2011_06_14_Brady,41,436,472,5408,ASL_2011_06_14_Brady-41,785,0
INTERCOURSE+,Liz,ASL_2008_02_01,33,2116,2160,5409,ASL_2008_02_01-33,199,0
INTERESTING,Brady,ASL_2011_06_14_Brady,41,975,994,5410,ASL_2011_06_14_Brady-41,785,0
INTERESTING,Liz,ASL_2008_02_01,34,276,310,5411,ASL_2008_02_01-34,200,0
INTERESTING,Naomi,ASL_2008_08_13,27,3150,3172,5412,ASL_2008_08_13-27,659,0
INTERESTING,Tyler,ASL_2008_05_29b,7,4465,4490,5413,ASL_2008_05_29b-7,513,0
INTERNATIONAL,Brady,ASL_2011_06_14_Brady,41,1445,1479,5414,ASL_2011_06_14_Brady-41,785,0
INTERNATIONAL,Liz,ASL_2008_02_01,34,920,975,5415,ASL_2008_02_01-34,200,0
INTERNATIONAL,Naomi,ASL_2008_08_13,28,527,557,5416,ASL_2008_08_13-28,660,0
INTERNATIONAL,Tyler,ASL_2008_05_29b,8,505,550,5417,ASL_2008_05_29b-8,514,0
INTERNET,Liz,ASL_2008_02_15,17,3710,3755,5418,ASL_2008_02_15-17,238,0
INTERPRET+,Brady,ASL_2011_06_14_Brady,41,1678,1713,5419,ASL_2011_06_14_Brady-41,785,0
INTERPRET+,Lana,ASL_2006_09_26,61,1750,1779,5420,ASL_2006_09_26-61,1,0
INTERPRET+,Liz,ASL_2008_02_01,34,1391,1425,5421,ASL_2008_02_01-34,200,0
INTERPRET++,Tyler,ASL_2008_05_29b,8,887,920,5422,ASL_2008_05_29b-8,514,0
INTERPRET+++,Naomi,ASL_2008_08_13,28,1097,1147,5423,ASL_2008_08_13-28,660,0
INTERPRET++AGENT,Brady,ASL_2011_06_14_Brady,41,1944,1981,5424,ASL_2011_06_14_Brady-41,785,0
INTERPRET++AGENT,Liz,ASL_2008_02_01,34,1165,1210,5425,ASL_2008_02_01-34,200,0
INTERPRET++AGENT,Tyler,ASL_2008_05_29b,8,667,702,5426,ASL_2008_05_29b-8,514,0
INTERPRET+AGENT,Naomi,ASL_2008_08_13,28,793,829,5427,ASL_2008_08_13-28,660,0
INTERRUPT,Liz,ASL_2008_02_01,34,1627,1665,5428,ASL_2008_02_01-34,200,0
INTERRUPT,Naomi,ASL_2008_08_13,28,1367,1393,5429,ASL_2008_08_13-28,660,0
INTERRUPT,Tyler,ASL_2008_05_29b,8,1055,1080,5430,ASL_2008_05_29b-8,514,0
INTERRUPT-1p,Brady,ASL_2011_06_14_Brady,41,2179,2208,5431,ASL_2011_06_14_Brady-41,785,0
INTERVIEW+,Brady,ASL_2011_06_14_Brady,41,2677,2710,5432,ASL_2011_06_14_Brady-41,785,0
INTERVIEW+,Naomi,ASL_2008_08_13,28,1615,1650,5433,ASL_2008_08_13-28,660,0
INTERVIEW++,Liz,ASL_2008_02_01,34,1865,1925,5434,ASL_2008_02_01-34,200,0
INTERVIEW++,Tyler,ASL_2008_05_29b,8,1255,1292,5435,ASL_2008_05_29b-8,514,0
INTRODUCE,Brady,ASL_2011_06_14_Brady,29,2727,2748,5436,ASL_2011_06_14_Brady-29,773,0
INTRODUCE,Brady,ASL_2011_06_14_Brady,41,2898,2920,5437,ASL_2011_06_14_Brady-41,785,0
INTRODUCE,Liz,ASL_2008_02_01,34,2092,2135,5438,ASL_2008_02_01-34,200,0
INTRODUCE,Naomi,ASL_2008_08_13,28,1975,2002,5439,ASL_2008_08_13-28,660,0
INTRODUCE,Tyler,ASL_2008_05_29a,42,1212,1235,5440,ASL_2008_05_29a-42,481,0
INTRODUCE,Tyler,ASL_2008_05_29b,8,1457,1480,5441,ASL_2008_05_29b-8,514,0
INVEST+,Brady,ASL_2011_07_19_Brady,99,702,754,5442,ASL_2011_07_19_Brady-99,900,0
INVEST+,Liz,ASL_2008_02_29,47,1857,1932,5443,ASL_2008_02_29-47,321,0
INVITE/HIRE,Naomi,ASL_2008_08_13,18,4332,4355,5444,ASL_2008_08_13-18,649,0
INVITE/HIRE,Tyler,ASL_2008_05_29a,50,1985,2010,5445,ASL_2008_05_29a-50,490,0
IRON-CLOTHES++,Liz,ASL_2008_02_01,35,3080,3145,5446,ASL_2008_02_01-35,201,0
IRON-CLOTHES+++,Brady,ASL_2011_06_14_Brady,42,800,827,5447,ASL_2011_06_14_Brady-42,786,0
IRON-CLOTHES+++,Brady,ASL_2011_07_22_Brady,45,3368,3416,5448,ASL_2011_07_22_Brady-45,936,0
IRON-CLOTHES+++,Naomi,ASL_2008_08_13,29,1907,1965,5449,ASL_2008_08_13-29,661,0
IRON-CLOTHES+++,Tyler,ASL_2008_05_29b,9,3312,3346,5450,ASL_2008_05_29b-9,515,0
IRON-CLOTHES_2+++,Brady,ASL_2011_07_22_Brady,45,3092,3161,5451,ASL_2011_07_22_Brady-45,936,0
ISLAND/INTEREST,Naomi,ASL_2008_08_13,27,2845,2890,5452,ASL_2008_08_13-27,659,0
ISLAND/INTEREST+,Brady,ASL_2011_06_14_Brady,41,714,761,5453,ASL_2011_06_14_Brady-41,785,0
ISLAND/INTEREST+,Brady,ASL_2011_06_14_Brady,42,1225,1272,5454,ASL_2011_06_14_Brady-42,786,0
ISLAND/INTEREST+,Lana,ASL_2006_10_10,15,1189,1243,5455,ASL_2006_10_10-15,6,0
ISLAND/INTEREST+,Liz,ASL_2008_02_01,35,3360,3421,5456,ASL_2008_02_01-35,201,0
ISLAND/INTEREST+,Naomi,ASL_2008_08_13,29,2610,2667,5457,ASL_2008_08_13-29,661,0
ISLAND/INTEREST_2,Dana,ASL_2007_05_24,18,1097,1185,5458,ASL_2007_05_24-18,32,0
ISOLATED+,Brady,ASL_2011_06_14_Brady,40,1035,1075,5459,ASL_2011_06_14_Brady-40,784,0
ISOLATED_2+,Liz,ASL_2008_02_01,31,1425,1490,5460,ASL_2008_02_01-31,197,0
ISOLATED_2+,Tyler,ASL_2008_05_29b,6,1656,1705,5461,ASL_2008_05_29b-6,512,0
IX-1p,Liz,ASL_2008_02_01,27,2335,2371,5462,ASL_2008_02_01-27,193,0
IX-1p,Naomi,ASL_2008_08_13,23,2885,2922,5463,ASL_2008_08_13-23,655,0
IX-1p,Tyler,ASL_2008_05_29b,3,1905,1940,5464,ASL_2008_05_29b-3,509,0
IX-1p-pl-2+:i,Brady,ASL_2011_07_22_Brady,15,489,535,5465,ASL_2011_07_22_Brady-15,906,0
IX-1p-pl-2+:i,Liz,ASL_2008_03_28,26,3035,3072,5466,ASL_2008_03_28-26,348,0
IX-1p-pl-arc,Brady,ASL_2011_07_22_Brady,25,2649,2676,5467,ASL_2011_07_22_Brady-25,916,0
IX-1p-pl-arc,Liz,ASL_2008_03_28,37,1891,1927,5468,ASL_2008_03_28-37,360,0
IX-2p,Brady,ASL_2011_07_22_Brady,36,892,908,5469,ASL_2011_07_22_Brady-36,927,0
IX-2p,Liz,ASL_2008_03_28,48,630,657,5470,ASL_2008_03_28-48,372,0
IX-2p-pl-arc,Brady,ASL_2011_07_19_Brady,116,100,127,5471,ASL_2011_07_19_Brady-116,821,0
IX-2p-pl-arc,Brady,ASL_2011_07_22_Brady,36,1800,1829,5472,ASL_2011_07_22_Brady-36,927,0
IX-2p-pl-arc,Liz,ASL_2008_03_28,15,675,717,5473,ASL_2008_03_28-15,336,0
IX-2p-pl-arc,Liz,ASL_2008_03_28,48,355,405,5474,ASL_2008_03_28-48,372,0
IX-honorific:i,Brady,ASL_2011_07_19_Brady,114,349,366,5475,ASL_2011_07_19_Brady-114,819,0
IX-honorific:i,Liz,ASL_2008_03_28,9,2325,2345,5476,ASL_2008_03_28-9,377,0
IX-pl-3:i/j/k++,Liz,ASL_2008_03_28,15,895,930,5477,ASL_2008_03_28-15,336,0
IX-pl-arc,Brady,ASL_2011_07_19_Brady,114,1473,1488,5478,ASL_2011_07_19_Brady-114,819,0
IX-pl-arc,Liz,ASL_2008_03_28,10,1425,1472,5479,ASL_2008_03_28-10,334,0
IX:i,Brady,ASL_2011_06_14_Brady,32,3974,4001,5480,ASL_2011_06_14_Brady-32,777,0
IX:i,Brady,ASL_2011_07_19_Brady,37,1691,1719,5481,ASL_2011_07_19_Brady-37,844,0
IX:i,Brady,ASL_2011_07_19_Brady,114,119,139,5482,ASL_2011_07_19_Brady-114,819,0
IX:i,Liz,ASL_2008_02_01,19,1362,1400,5483,ASL_2008_02_01-19,184,0
IX:i,Liz,ASL_2008_02_15,43,1860,1894,5484,ASL_2008_02_15-43,267,0
IX:i,Liz,ASL_2008_03_28,9,2100,2122,5485,ASL_2008_03_28-9,377,0
IX:i,Naomi,ASL_2008_08_13,15,1652,1677,5486,ASL_2008_08_13-15,646,0
IX:i,Tyler,ASL_2008_05_29a,47,3375,3395,5487,ASL_2008_05_29a-47,486,0
J,Brady,ASL_2011_06_14_Brady,42,5765,5785,5488,ASL_2011_06_14_Brady-42,786,0
J,Liz,ASL_2008_02_01,36,1405,1450,5489,ASL_2008_02_01-36,202,0
J,Tyler,ASL_2008_05_29b,10,2150,2181,5490,ASL_2008_05_29b-10,497,0
JACK-O-LANTERN++,Liz,ASL_2010_08_10_Liz_additional_lexicon_signs,20,425,485,5491,ASL_2010_08_10_Liz_additional_lexicon_signs-20,700,0
JACK-O-LANTERN_2++,Tyler,ASL_2008_05_29a,45,521,572,5492,ASL_2008_05_29a-45,484,0
JAW,Brady,ASL_2011_06_14_Brady,42,9682,9720,5493,ASL_2011_06_14_Brady-42,786,0
JAW,Liz,ASL_2008_02_01,36,2260,2312,5494,ASL_2008_02_01-36,202,0
JAW+,Naomi,ASL_2008_08_13,30,2890,2955,5495,ASL_2008_08_13-30,663,0
JAW+,Tyler,ASL_2008_05_29b,10,2910,2981,5496,ASL_2008_05_29b-10,497,0
JEALOUS,Brady,ASL_2011_06_14_Brady,42,9921,9932,5497,ASL_2011_06_14_Brady-42,786,0
JEALOUS,Liz,ASL_2008_02_01,36,2550,2582,5498,ASL_2008_02_01-36,202,0
JEALOUS,Naomi,ASL_2008_08_13,30,3185,3197,5499,ASL_2008_08_13-30,663,0
JEALOUS,Tyler,ASL_2008_05_29b,10,3250,3275,5500,ASL_2008_05_29b-10,497,0
JELLY+,Liz,ASL_2008_02_01,37,956,1016,5501,ASL_2008_02_01-37,203,0
JELLY+,Naomi,ASL_2008_08_13,31,335,386,5502,ASL_2008_08_13-31,664,0
JELLY++,Tyler,ASL_2008_05_29b,11,386,435,5503,ASL_2008_05_29b-11,498,0
JELLYFISH,Liz,ASL_2008_02_01,37,555,650,5504,ASL_2008_02_01-37,203,0
JEWELRY,Naomi,ASL_2008_08_13,31,1238,1262,5505,ASL_2008_08_13-31,664,0
JEWELRY+,Liz,ASL_2008_02_01,37,1921,1964,5506,ASL_2008_02_01-37,203,0
JEWISH+,Brady,ASL_2011_06_14_Brady,42,3280,3307,5507,ASL_2011_06_14_Brady-42,786,0
JEWISH+,Brady,ASL_2011_06_14_Brady,43,1850,1871,5508,ASL_2011_06_14_Brady-43,787,0
JEWISH+,Lana,ASL_2006_10_10,15,2357,2387,5509,ASL_2006_10_10-15,6,0
JEWISH+,Liz,ASL_2008_02_01,36,255,282,5510,ASL_2008_02_01-36,202,0
JEWISH+,Liz,ASL_2010_08_10_Liz_additional_lexicon_signs,30,3106,3145,5511,ASL_2010_08_10_Liz_additional_lexicon_signs-30,711,0
JEWISH+,Naomi,ASL_2008_08_13,29,5007,5037,5512,ASL_2008_08_13-29,661,0
JEWISH++,Dana,ASL_2007_05_24,18,2338,2397,5513,ASL_2007_05_24-18,32,0
JEWISH++,Tyler,ASL_2008_05_29b,9,5510,5552,5514,ASL_2008_05_29b-9,515,0
JOIN,Brady,ASL_2011_06_14_Brady,43,5284,5296,5515,ASL_2011_06_14_Brady-43,787,0
JOIN,Dana,ASL_2007_05_24,18,1400,1420,5516,ASL_2007_05_24-18,32,0
JOIN,Lana,ASL_2006_10_10,15,1455,1472,5517,ASL_2006_10_10-15,6,0
JOIN,Liz,ASL_2008_02_15,31,1895,1931,5518,ASL_2008_02_15-31,254,0
JUDGE,Brady,ASL_2011_06_14_Brady,43,8741,8764,5519,ASL_2011_06_14_Brady-43,787,0
JUDGE,Tyler,ASL_2008_05_29b,11,3325,3351,5520,ASL_2008_05_29b-11,498,0
JUGGLE+,Brady,ASL_2011_06_14_Brady,25,1846,1900,5521,ASL_2011_06_14_Brady-25,769,0
JUMP,Brady,ASL_2011_06_14_Brady,43,9912,9940,5522,ASL_2011_06_14_Brady-43,787,0
JUMP,Liz,ASL_2008_02_01,38,2430,2495,5523,ASL_2008_02_01-38,204,0
JUMP,Naomi,ASL_2008_08_13,32,1167,1202,5524,ASL_2008_08_13-32,665,0
JUMP,Tyler,ASL_2008_05_29b,12,955,990,5525,ASL_2008_05_29b-12,499,0
JUMP-FORWARD,Brady,ASL_2011_06_14_Brady,43,11338,11363,5526,ASL_2011_06_14_Brady-43,787,0
JUMP-FORWARD,Brady,ASL_2011_06_14_Brady,43,11593,11623,5527,ASL_2011_06_14_Brady-43,787,0
JUMP-FORWARD,Liz,ASL_2008_02_01,38,2955,3005,5528,ASL_2008_02_01-38,204,0
JUMP-FORWARD,Naomi,ASL_2008_08_13,32,857,895,5529,ASL_2008_08_13-32,665,0
JUMP-FORWARD,Naomi,ASL_2008_08_13,32,1498,1528,5530,ASL_2008_08_13-32,665,0
JUMP-FORWARD,Tyler,ASL_2008_05_29b,12,1225,1252,5531,ASL_2008_05_29b-12,499,0
JUMPROPE+,Brady,ASL_2011_06_14_Brady,44,264,309,5532,ASL_2011_06_14_Brady-44,788,0
JUMPROPE+,Liz,ASL_2008_02_01,38,3300,3362,5533,ASL_2008_02_01-38,204,0
JUMPROPE++,Naomi,ASL_2008_08_13,32,1810,1900,5534,ASL_2008_08_13-32,665,0
JUMPROPE++,Tyler,ASL_2008_05_29b,12,1401,1480,5535,ASL_2008_05_29b-12,499,0
JUNIOR+,Brady,ASL_2011_06_14_Brady,44,522,609,5536,ASL_2011_06_14_Brady-44,788,0
JUNIOR+,Liz,ASL_2008_02_01,38,3622,3687,5537,ASL_2008_02_01-38,204,0
JUNIOR++,Naomi,ASL_2008_08_13,32,2185,2230,5538,ASL_2008_08_13-32,665,0
JUNIOR_2++,Brady,ASL_2011_06_14_Brady,44,789,821,5539,ASL_2011_06_14_Brady-44,788,0
JUNIOR_2+++,Tyler,ASL_2008_05_29b,12,1691,1745,5540,ASL_2008_05_29b-12,499,0
JUNIOR_3+,Liz,ASL_2008_02_01,38,4041,4110,5541,ASL_2008_02_01-38,204,0
JUNIOR_3+,Naomi,ASL_2008_08_13,32,2492,2523,5542,ASL_2008_08_13-32,665,0
K,Brady,ASL_2011_06_14_Brady,44,1016,1040,5543,ASL_2011_06_14_Brady-44,788,0
K,Liz,ASL_2008_02_01,40,1235,1300,5544,ASL_2008_02_01-40,207,0
K,Naomi,ASL_2008_08_13,33,3735,3775,5545,ASL_2008_08_13-33,666,0
K,Tyler,ASL_2008_05_29b,13,3630,3660,5546,ASL_2008_05_29b-13,500,0
KANGAROO+,Naomi,ASL_2008_08_13,32,2800,2845,5547,ASL_2008_08_13-32,665,0
KANGAROO++,Brady,ASL_2011_06_14_Brady,44,1247,1291,5548,ASL_2011_06_14_Brady-44,788,0
KANGAROO++,Liz,ASL_2008_02_01,38,5006,5066,5549,ASL_2008_02_01-38,204,0
KANGAROO++,Tyler,ASL_2008_05_29b,12,2390,2435,5550,ASL_2008_05_29b-12,499,0
KARATE,Brady,ASL_2011_06_14_Brady,44,1709,1734,5551,ASL_2011_06_14_Brady-44,788,0
KARATE,Liz,ASL_2008_02_01,39,540,580,5552,ASL_2008_02_01-39,205,0
KARATE,Naomi,ASL_2008_08_13,32,3505,3535,5553,ASL_2008_08_13-32,665,0
KARATE,Tyler,ASL_2008_05_29b,12,2846,2880,5554,ASL_2008_05_29b-12,499,0
KEEP,Brady,ASL_2011_06_14_Brady,44,3006,3020,5555,ASL_2011_06_14_Brady-44,788,0
KEEP,Brady,ASL_2011_07_22_Brady,46,137,157,5556,ASL_2011_07_22_Brady-46,937,0
KEEP,Dana,ASL_2007_05_24,18,1534,1577,5557,ASL_2007_05_24-18,32,0
KEEP,Lana,ASL_2006_10_10,15,1585,1597,5558,ASL_2006_10_10-15,6,0
KEEP,Liz,ASL_2008_02_01,39,810,855,5559,ASL_2008_02_01-39,205,0
KEEP,Naomi,ASL_2008_08_13,33,297,316,5560,ASL_2008_08_13-33,666,0
KEEP,Tyler,ASL_2008_05_29b,13,296,322,5561,ASL_2008_05_29b-13,500,0
KEEP-IN-MIND,Brady,ASL_2011_06_08_Brady,15,2019,2044,5562,ASL_2011_06_08_Brady-15,724,0
KEEP-IN-MIND+,Naomi,ASL_2008_08_04,18,1365,1417,5563,ASL_2008_08_04-18,547,0
KEEP-IN-MIND++,Liz,ASL_2008_01_11,28,550,580,5564,ASL_2008_01_11-28,63,0
KEEP-IN-MIND++,Tyler,ASL_2008_05_12a,18,1225,1265,5565,ASL_2008_05_12a-18,387,0
KETCHUP+,Naomi,ASL_2008_08_13,33,1332,1368,5566,ASL_2008_08_13-33,666,0
KETCHUP++,Liz,ASL_2008_02_01,39,2075,2130,5567,ASL_2008_02_01-39,205,0
KEY,Brady,ASL_2011_06_14_Brady,44,4688,4718,5568,ASL_2011_06_14_Brady-44,788,0
KEY+,Liz,ASL_2008_02_01,40,845,900,5569,ASL_2008_02_01-40,207,0
KEY+,Liz,ASL_2008_03_28,42,3851,3900,5570,ASL_2008_03_28-42,366,0
KEY+,Tyler,ASL_2008_05_29b,13,3385,3420,5571,ASL_2008_05_29b-13,500,0
KEY++,Brady,ASL_2011_07_22_Brady,30,2339,2376,5572,ASL_2011_07_22_Brady-30,921,0
KEY++,Naomi,ASL_2008_08_13,33,2492,2540,5573,ASL_2008_08_13-33,666,0
KICK,Brady,ASL_2011_06_14_Brady,44,5230,5250,5574,ASL_2011_06_14_Brady-44,788,0
KICK,Liz,ASL_2008_02_01,40,1480,1516,5575,ASL_2008_02_01-40,207,0
KICK,Naomi,ASL_2008_08_13,33,4065,4082,5576,ASL_2008_08_13-33,666,0
KICK+,Brady,ASL_2011_07_19_Brady,89,2203,2235,5577,ASL_2011_07_19_Brady-89,891,0
KICK++,Liz,ASL_2008_02_29,37,1300,1340,5578,ASL_2008_02_29-37,310,0
KICK-OFF,Brady,ASL_2011_06_14_Brady,44,5455,5473,5579,ASL_2011_06_14_Brady-44,788,0
KICK-OFF,Liz,ASL_2010_08_10_Liz_additional_lexicon_signs,17,5826,5871,5580,ASL_2010_08_10_Liz_additional_lexicon_signs-17,696,0
KID,Brady,ASL_2011_06_14_Brady,44,5663,5687,5581,ASL_2011_06_14_Brady-44,788,0
KID,Liz,ASL_2008_02_01,41,260,295,5582,ASL_2008_02_01-41,208,0
KID,Naomi,ASL_2008_08_13,33,4477,4493,5583,ASL_2008_08_13-33,666,0
KID,Tyler,ASL_2008_05_29b,13,4011,4045,5584,ASL_2008_05_29b-13,500,0
KIDNEY,Brady,ASL_2011_06_14_Brady,44,6176,6224,5585,ASL_2011_06_14_Brady-44,788,0
KIDNEY+,Liz,ASL_2010_08_10_Liz_additional_lexicon_signs,20,2195,2260,5586,ASL_2010_08_10_Liz_additional_lexicon_signs-20,700,0
KILL,Brady,ASL_2011_06_14_Brady,44,6459,6474,5587,ASL_2011_06_14_Brady-44,788,0
KILL,Brady,ASL_2011_06_14_Brady,44,6723,6737,5588,ASL_2011_06_14_Brady-44,788,0
KILL,Liz,ASL_2010_08_10_Liz_additional_lexicon_signs,11,5061,5100,5589,ASL_2010_08_10_Liz_additional_lexicon_signs-11,691,0
KIND,Brady,ASL_2011_06_14_Brady,45,176,215,5590,ASL_2011_06_14_Brady-45,789,0
KIND,Liz,ASL_2008_02_01,41,1320,1382,5591,ASL_2008_02_01-41,208,0
KIND,Naomi,ASL_2008_08_13,34,1952,1983,5592,ASL_2008_08_13-34,667,0
KIND,Tyler,ASL_2008_05_29b,14,1180,1221,5593,ASL_2008_05_29b-14,501,0
KINDERGARTEN,Brady,ASL_2011_06_14_Brady,45,789,833,5594,ASL_2011_06_14_Brady-45,789,0
KINDERGARTEN,Liz,ASL_2008_02_01,41,1605,1675,5595,ASL_2008_02_01-41,208,0
KINDERGARTEN,Naomi,ASL_2008_08_13,34,2272,2300,5596,ASL_2008_08_13-34,667,0
KING,Brady,ASL_2011_06_14_Brady,45,1586,1622,5597,ASL_2011_06_14_Brady-45,789,0
KING,Liz,ASL_2008_02_01,41,1900,1956,5598,ASL_2008_02_01-41,208,0
KING,Naomi,ASL_2008_08_13,34,2715,2747,5599,ASL_2008_08_13-34,667,0
KING,Tyler,ASL_2008_05_29b,14,1650,1690,5600,ASL_2008_05_29b-14,501,0
KING+AREA,Brady,ASL_2011_06_14_Brady,45,1143,1196,5601,ASL_2011_06_14_Brady-45,789,0
KING+AREA,Naomi,ASL_2008_08_13,34,3920,4010,5602,ASL_2008_08_13-34,667,0
KING+AREA_2,Liz,ASL_2008_02_01,41,2195,2270,5603,ASL_2008_02_01-41,208,0
KING+AREA_2,Tyler,ASL_2008_05_29b,14,1881,1955,5604,ASL_2008_05_29b-14,501,0
KISS,Brady,ASL_2011_06_14_Brady,45,2035,2057,5605,ASL_2011_06_14_Brady-45,789,0
KISS,Liz,ASL_2008_02_01,41,2420,2460,5606,ASL_2008_02_01-41,208,0
KISS,Naomi,ASL_2008_08_13,34,4215,4248,5607,ASL_2008_08_13-34,667,0
KISS,Tyler,ASL_2008_05_29b,14,2121,2150,5608,ASL_2008_05_29b-14,501,0
KITE,Brady,ASL_2011_06_14_Brady,20,5960,5988,5609,ASL_2011_06_14_Brady-20,764,0
KITE,Naomi,ASL_2008_08_13,34,4763,4795,5610,ASL_2008_08_13-34,667,0
KITE,Tyler,ASL_2008_05_29a,25,2701,2766,5611,ASL_2008_05_29a-25,463,0
KITE,Tyler,ASL_2008_05_29b,14,2565,2597,5612,ASL_2008_05_29b-14,501,0
KNEEL,Brady,ASL_2011_06_14_Brady,45,4141,4194,5613,ASL_2011_06_14_Brady-45,789,0
KNEEL,Liz,ASL_2008_02_01,42,252,300,5614,ASL_2008_02_01-42,209,0
KNEEL,Naomi,ASL_2008_08_13,34,5056,5100,5615,ASL_2008_08_13-34,667,0
KNEEL,Tyler,ASL_2008_05_29b,14,2816,2855,5616,ASL_2008_05_29b-14,501,0
KNEELING,Brady,ASL_2011_06_14_Brady,45,2986,3022,5617,ASL_2011_06_14_Brady-45,789,0
KNEELING,Liz,ASL_2008_02_01,42,483,535,5618,ASL_2008_02_01-42,209,0
KNEELING,Naomi,ASL_2008_08_13,35,365,435,5619,ASL_2008_08_13-35,668,0
KNIFE+,Brady,ASL_2011_06_14_Brady,45,4516,4545,5620,ASL_2011_06_14_Brady-45,789,0
KNIFE+,Liz,ASL_2008_02_01,42,785,825,5621,ASL_2008_02_01-42,209,0
KNIFE+,Naomi,ASL_2008_08_13,35,660,696,5622,ASL_2008_08_13-35,668,0
KNIFE_2+,Dana,ASL_2007_05_24,18,2063,2127,5623,ASL_2007_05_24-18,32,0
KNOCK+,Brady,ASL_2011_06_14_Brady,45,5001,5023,5624,ASL_2011_06_14_Brady-45,789,0
KNOCK+,Liz,ASL_2008_02_01,42,1332,1372,5625,ASL_2008_02_01-42,209,0
KNOCK+,Naomi,ASL_2008_08_13,35,1190,1225,5626,ASL_2008_08_13-35,668,0
KNOCK_2++,Tyler,ASL_2008_05_29b,15,1000,1035,5627,ASL_2008_05_29b-15,502,0
KNOW+,Lana,ASL_2006_01_20,22,1604,1643,5628,ASL_2006_01_20-22,0,0
KNOW+,Liz,ASL_2008_02_01,42,1550,1580,5629,ASL_2008_02_01-42,209,0
KNOW+,Liz,ASL_2010_08_10_Liz_additional_lexicon_signs,27,2105,2155,5630,ASL_2010_08_10_Liz_additional_lexicon_signs-27,707,0
KNOW+(1h)NEG,Brady,ASL_2011_06_08_Brady,38,1511,1523,5631,ASL_2011_06_08_Brady-38,746,0
KNOW+(1h)NEG,Brady,ASL_2011_06_14_Brady,45,5739,5753,5632,ASL_2011_06_14_Brady-45,789,0
KNOW+(1h)NEG,Dana,ASL_2007_05_24,11,1086,1127,5633,ASL_2007_05_24-11,25,0
KNOW+(1h)NEG,Lana,ASL_2006_10_10,7,1031,1066,5634,ASL_2006_10_10-7,21,0
KNOW+(1h)NEG,Liz,ASL_2008_01_18,22,919,955,5635,ASL_2008_01_18-22,140,0
KNOW+(1h)NEG,Naomi,ASL_2008_08_06,22,838,850,5636,ASL_2008_08_06-22,604,0
KNOW+(1h)NEG,Tyler,ASL_2008_05_29a,2,1235,1255,5637,ASL_2008_05_29a-2,457,0
KNOW++,Brady,ASL_2011_06_14_Brady,16,268,302,5638,ASL_2011_06_14_Brady-16,759,0
KNOW++,Brady,ASL_2011_06_14_Brady,45,5224,5248,5639,ASL_2011_06_14_Brady-45,789,0
